path,type,size_bytes,git_status,sha256,referenced_by_count,referenced_by,likely_role,classification,proposed_action,confidence,notes
experiments/runs/2026-08-25T14-07-26-224Z_ui_interaction_latency/rounds.partial.jsonl,file,445,tracked-clean,77c8a703d5a3d69d2971d1a2776c25cfc181a6dde9fc23a79982a73b3b97a273,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-07-26-224Z_ui_interaction_latency/run-report.json,file,3893,tracked-clean,770fbb72f0fa92abdc2ba5dc0e10181ec99ea84d6cd5bdf8395f2e0ed97d9459,1,papers/final_paper/artifacts/PROVENANCE.md,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-07-26-224Z_ui_interaction_latency/summary.csv,file,222,tracked-clean,7237405246c5fe149166e8221c60fad3b833f0ae82cae958856ddabf33608918,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: results/tables/ui-latency/baseline-unindexed-search-summary.csv
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/artifact-manifest.json,file,1795,tracked-clean,f3f026bc7c470575d9657323b9e4abe454af436265d7aaf6441d91f6a93e1a89,8,experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/config.json; experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/run-report.json; experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/config.json; experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/run-report.json; experiments/runs/2026-08-28T04-18-28-093Z_ui_unique_user_release_layout_ablation/config.json; experiments/runs/2026-08-28T04-18-28-093Z_ui_unique_user_release_layout_ablation/run-report.json (+2 more),predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/config.json,file,1188,tracked-clean,bb6623671490b4605af4083243d5ffff4f283ac66ce9f54e701f1e5809a20eef,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/environment.json,file,486,tracked-clean,2090ec373bf4d8b4b77426eddced7f8e63dafdbeb11fab10c81ef72569d4508c,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/experiment.log,file,2887,tracked-clean,47e9b626a3ccc1a04dc2eaf44f8e7de53c4ed28e7464b1c0549c6bffba2233f6,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/raw-samples.jsonl,file,518531,tracked-clean,437d1217b2205463ac2af31c8f01c1b9455407c9afa6bd7b7201aaf4d67d7d6f,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/raw-samples.partial.jsonl
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/raw-samples.partial.jsonl,file,518531,tracked-clean,437d1217b2205463ac2af31c8f01c1b9455407c9afa6bd7b7201aaf4d67d7d6f,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/raw-samples.jsonl
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/rounds.csv,file,3133,tracked-clean,1cc88ecb95b6bcc7fc6c3910ca33069146b785385e09f8c69992bafeb5081244,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: results/tables/ui-latency/rounds.csv
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/rounds.partial.jsonl,file,10203,tracked-clean,4e6b49037afda009c7b4d486b69f8f8d6c6c8b772bbac986b20028e0551a9fd4,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/run-report.json,file,23214,tracked-clean,0a0fd639b13c4d45b75581859756c46af577305a24f85d111f5c4c1adf42f16b,2,papers/final_paper/artifacts/PROVENANCE.md; results/plots/ui-latency/figure-manifest.json,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: results/tables/ui-latency/run-report.json
experiments/runs/2026-08-25T14-12-11-482Z_ui_interaction_latency/summary.csv,file,1119,tracked-clean,c3599fd731d5c1ddcf6b142b8c9ed42d9b464f59f63973ef946c040ceb94da3c,1,papers/final_paper/artifacts/PROVENANCE.md,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: results/tables/ui-latency/summary.csv
experiments/runs/2026-08-28T04-06-41-660Z_ui_unique_user_provisioning/config.json,file,467,tracked-clean,42d6215380320c51c0679ced81f27d037a9a67aec9cf72f7da76b88078c023db,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-41-660Z_ui_unique_user_provisioning/manifest.json,file,805,tracked-clean,e86b41623f95c7f37da790bc5079223fe67da37703535694d38ed061d93005f5,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-41-660Z_ui_unique_user_provisioning/provisioning.log,file,371,tracked-clean,bb3dd8ae93d894a9c694c35dbf25cad2ba98e3cb4119d523ccdf95c568405688,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-41-660Z_ui_unique_user_provisioning/summary.json,file,295,tracked-clean,ba34088ef8f31e215954db970c2aff7abb450c73f60c1eb9b7ce5885856f983a,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-41-660Z_ui_unique_user_provisioning/users.json,file,382,tracked-clean,485a6c7d9b00476cbd5337935b65350b29f65be638b591e3602f03a7819521f0,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-41-660Z_ui_unique_user_provisioning/verification.json,file,114,tracked-clean,9e9fcfc565fc10cd4e8c95a51a33a66ed1a13b9297ab80f16d3abca4cb6b3ee0,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-52-462Z_ui_unique_user_provisioning/config.json,file,469,tracked-clean,7369edee77d95ae067e2b65f93711a26db606b0049a60e4f5d3a46cb9cdb368c,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-52-462Z_ui_unique_user_provisioning/provisioning.log,file,558,tracked-clean,97b9f3c5c82c61e3a57b1fa47c0407405ab95d6b864aabf817859cf2d768431b,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-06-52-462Z_ui_unique_user_provisioning/users.json,file,37903,tracked-clean,3486339f5c0fea7d6987ec54cc20b36169a84f6d167bcad8243967a5fa3fb333,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/users.json
experiments/runs/2026-08-28T04-07-04-027Z_ui_unique_user_provisioning/config.json,file,467,tracked-clean,41e2cd05d76831c9b23d1b7ff19132c7f118fbfd51d7ee3e5af336b3d1cb3219,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-04-027Z_ui_unique_user_provisioning/manifest.json,file,805,tracked-clean,bc1b17ccbff32fd87a24e4656b9a87eccd25de109e3af171fe50be6c2730cb38,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-04-027Z_ui_unique_user_provisioning/provisioning.log,file,426,tracked-clean,e0ecf17d6d1a9e3f09dec010a0b7747184d138f542124828306a7f9edd7aeb3a,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-04-027Z_ui_unique_user_provisioning/summary.json,file,295,tracked-clean,a3081279ecad506eeee9296f3c2e21a01d958f55cf5ecb02ef425952b31fe048,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-04-027Z_ui_unique_user_provisioning/users.json,file,761,tracked-clean,42a873451fc0d53acd2f032536d0e26c3c30ac1d36a771c15678453252809044,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-04-027Z_ui_unique_user_provisioning/verification.json,file,225,tracked-clean,e2468a6ecff3cac5f44ed4fbd7e9e4b42f1e249832d65cbeba5aefc75b34b5d1,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/config.json,file,469,tracked-clean,fd7853725b19019ab82e7baf930a96e4f93d9ebf10f1ef8fe67ea93d9e7fc908,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/manifest.json,file,810,tracked-clean,073a1d7c06c2960b4865130eed8ce4ea2c52ea40c0bc3bd0f284a00698f23948,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/provisioning.log,file,6222,tracked-clean,5003f175fe43cd9ee92a05e51dd1e7fabe4f1bbe4fcb010e8e6c2f8f4be96688,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/summary.json,file,302,tracked-clean,9a95d3428dfc6e3cf2f6b4062658fa5815bb6ae664d4581ea55f110b62043e38,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: results/tables/ui-unique-user-latency/provisioning-summary.json
experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/users.json,file,37903,tracked-clean,3486339f5c0fea7d6987ec54cc20b36169a84f6d167bcad8243967a5fa3fb333,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-28T04-06-52-462Z_ui_unique_user_provisioning/users.json
experiments/runs/2026-08-28T04-07-11-290Z_ui_unique_user_provisioning/verification.json,file,11103,tracked-clean,cb82ca158b5ed73775c60216dfcb45da70210525cf86c48bfb204ac0a0e1e7ea,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/access-setup.json,file,305,tracked-clean,31cd94145de215ef1cc5357674458aad8747be257839f202e3c5daa9750d6fd5,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/config.json,file,3462,tracked-clean,899fb67bcc62725a31d8f6a1daf7c84f224560059108a1cc4219b2cfa24b9052,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/environment.json,file,1092,tracked-clean,9153c95b73aa10f5273dfb047723874a1633c6073c20d1a2ab05836ad718771f,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/experiment.log,file,989,tracked-clean,46451d2d659ed1dd3dc4b5fdcbdf8f998033eb183a63379b9729b92d49aaab7f,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/manifest.json,file,1624,tracked-clean,73bf64cf5345bf5ef6083ba44276c3850902e92bdac0f83901d6210b0549804c,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/raw-samples.jsonl,file,1454,tracked-clean,be46bf599195c88ab4bbf85e19cc4ec34032f516e8d79535164965495995b525,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/raw-samples.partial.jsonl
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/raw-samples.partial.jsonl,file,1454,tracked-clean,be46bf599195c88ab4bbf85e19cc4ec34032f516e8d79535164965495995b525,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/raw-samples.jsonl
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/rounds.csv,file,333,tracked-clean,ebab215d6c8d6e337c9139177a29e07c6707d5dcf62810440a593d984fe23c99,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/rounds.partial.jsonl,file,711,tracked-clean,cc02e476f1ae71efddff6f3d56cb8d0c09b46b3f16710894af1795a990c2194f,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/run-report.json,file,6636,tracked-clean,e44a3ea5efeabbab8790e8276b8aa46061d63282d60cca856dc4f1d005598025,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/summary.csv,file,295,tracked-clean,7ba4a132d3ec4b59a7a70843254aeef22cb97920870518d61f8c52cb71141e62,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/users.json,file,37,tracked-clean,2da448dcc36e6411bec33a5eb3a78e94bed09b61cbf24f5513c0b3f3c6ed31ab,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/access-setup.json,file,8833,tracked-clean,428e78eaa35180ed5567b48bdbcd313be8c21dd378e00415ee9b28dd403fc879,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/config.json,file,5250,tracked-clean,f9a5114e3488f623f6efbd647e9fe1b9d421bda2d29bfc8e3b7f4f4e4eb425f5,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/environment.json,file,1092,tracked-clean,de1ce0631b9f81fd483380e059f3d7d424b18b145044faa97668a26a78e998eb,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/experiment.log,file,3225,tracked-clean,ddea7f838d2e65b180cf9e0dc445c136480e98556a73cb921af3541e48d9fb3d,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/manifest.json,file,1637,tracked-clean,431877aac0b5d087bda5b55b6fd496ede9ae8de59b17751ebe4cc489d3a19a2b,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.
experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/raw-samples.jsonl,file,572951,tracked-clean,d6ea075e5cbbf7f903f1a2ab120dd2efe4b823d2e526d360c98c6a0e8f629955,0,,predecessor run record,historical-evidence,keep,high,Raw evidence of earlier iterations; retained in place.; identical content: experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/raw-samples.partial.jsonl
